"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6867","Search at the header contains results","","Fri Dec 13 00:57:48 GMT 2024","passed","Fri Dec 13 00:57:55 GMT 2024","","tests/searchTest.spec.js","",""
