"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6891","Search at the header contains results","","Wed Dec 04 00:57:13 GMT 2024","passed","Wed Dec 04 00:57:20 GMT 2024","","tests/searchTest.spec.js","",""
