"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6953","Search at the header contains results","","Mon Dec 23 00:53:59 GMT 2024","passed","Mon Dec 23 00:54:06 GMT 2024","","tests/searchTest.spec.js","",""
