"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8440","Search at the header contains results","","Tue Jan 14 00:50:20 GMT 2025","passed","Tue Jan 14 00:50:29 GMT 2025","","tests/searchTest.spec.js","",""
