"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6488","Search at the header contains results","","Sun Nov 10 18:53:03 GMT 2024","passed","Sun Nov 10 18:53:09 GMT 2024","","tests/searchTest.spec.js","",""
