"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6982","Search at the header contains results","","Fri Dec 06 00:56:36 GMT 2024","passed","Fri Dec 06 00:56:43 GMT 2024","","tests/searchTest.spec.js","",""
