"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8325","Search at the header contains results","","Sat Jan 18 00:48:45 GMT 2025","passed","Sat Jan 18 00:48:53 GMT 2025","","tests/searchTest.spec.js","",""
