"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11554","Search at the header contains results","","Wed Jan 15 00:51:51 GMT 2025","passed","Wed Jan 15 00:52:03 GMT 2025","","tests/searchTest.spec.js","",""
