"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8456","Search at the header contains results","","Thu Nov 14 00:52:05 GMT 2024","passed","Thu Nov 14 00:52:14 GMT 2024","","tests/searchTest.spec.js","",""
