"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9268","Search at the header contains results","","Mon Dec 02 00:58:51 GMT 2024","passed","Mon Dec 02 00:59:00 GMT 2024","","tests/searchTest.spec.js","",""
