"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7172","Search at the header contains results","","Thu Jan 09 00:52:33 GMT 2025","passed","Thu Jan 09 00:52:40 GMT 2025","","tests/searchTest.spec.js","",""
