"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9121","Search at the header contains results","","Wed Jan 29 00:51:40 GMT 2025","passed","Wed Jan 29 00:51:49 GMT 2025","","tests/searchTest.spec.js","",""
