"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7878","Search at the header contains results","","Thu Jan 02 00:52:08 GMT 2025","passed","Thu Jan 02 00:52:16 GMT 2025","","tests/searchTest.spec.js","",""
