"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7553","Search at the header contains results","","Sun Jan 05 00:56:58 GMT 2025","passed","Sun Jan 05 00:57:06 GMT 2025","","tests/searchTest.spec.js","",""
