"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6872","Search at the header contains results","","Sat Nov 30 00:54:24 GMT 2024","passed","Sat Nov 30 00:54:31 GMT 2024","","tests/searchTest.spec.js","",""
