"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6640","Search at the header contains results","","Tue Dec 03 00:57:26 GMT 2024","passed","Tue Dec 03 00:57:32 GMT 2024","","tests/searchTest.spec.js","",""
