"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7085","Search at the header contains results","","Mon Dec 09 00:58:48 GMT 2024","passed","Mon Dec 09 00:58:55 GMT 2024","","tests/searchTest.spec.js","",""
