"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9191","Search at the header contains results","","Wed Jan 01 00:57:37 GMT 2025","passed","Wed Jan 01 00:57:46 GMT 2025","","tests/searchTest.spec.js","",""
