"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7995","Search at the header contains results","","Tue Nov 26 00:55:20 GMT 2024","passed","Tue Nov 26 00:55:28 GMT 2024","","tests/searchTest.spec.js","",""
