"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8990","Search at the header contains results","","Tue Jan 21 00:50:58 GMT 2025","passed","Tue Jan 21 00:51:07 GMT 2025","","tests/searchTest.spec.js","",""
