"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7242","Search at the header contains results","","Tue Dec 31 00:52:11 GMT 2024","passed","Tue Dec 31 00:52:18 GMT 2024","","tests/searchTest.spec.js","",""
