"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6033","Search at the header contains results","","Wed Nov 13 00:51:57 GMT 2024","passed","Wed Nov 13 00:52:03 GMT 2024","","tests/searchTest.spec.js","",""
