"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7464","Search at the header contains results","","Wed Nov 20 00:54:29 GMT 2024","passed","Wed Nov 20 00:54:37 GMT 2024","","tests/searchTest.spec.js","",""
